apcp_sf1_1,apcp_sf2_1,apcp_sf3_1,apcp_sf4_1,apcp_sf5_1,dlwrf_s1_1,dlwrf_s2_1,dlwrf_s3_1,dlwrf_s4_1,dlwrf_s5_1,dswrf_s1_1,dswrf_s2_1,dswrf_s3_1,dswrf_s4_1,dswrf_s5_1,pres_ms1_1,pres_ms2_1,pres_ms3_1,pres_ms4_1,pres_ms5_1,pwat_ea1_1,pwat_ea2_1,pwat_ea3_1,pwat_ea4_1,pwat_ea5_1,spfh_2m1_1,spfh_2m2_1,spfh_2m3_1,spfh_2m4_1,spfh_2m5_1,tcdc_ea1_1,tcdc_ea2_1,tcdc_ea3_1,tcdc_ea4_1,tcdc_ea5_1,tcolc_e1_1,tcolc_e2_1,tcolc_e3_1,tcolc_e4_1,tcolc_e5_1,tmax_2m1_1,tmax_2m2_1,tmax_2m3_1,tmax_2m4_1,tmax_2m5_1,tmin_2m1_1,tmin_2m2_1,tmin_2m3_1,tmin_2m4_1,tmin_2m5_1,tmp_2m_1_1,tmp_2m_2_1,tmp_2m_3_1,tmp_2m_4_1,tmp_2m_5_1,tmp_sfc1_1,tmp_sfc2_1,tmp_sfc3_1,tmp_sfc4_1,tmp_sfc5_1,ulwrf_s1_1,ulwrf_s2_1,ulwrf_s3_1,ulwrf_s4_1,ulwrf_s5_1,ulwrf_t1_1,ulwrf_t2_1,ulwrf_t3_1,ulwrf_t4_1,ulwrf_t5_1,uswrf_s1_1,uswrf_s2_1,uswrf_s3_1,uswrf_s4_1,uswrf_s5_1,salida
0.0,0.0,0.0,0.0,0.0,263.942932128906,251.390563964844,253.020111083984,267.038904363459,264.704856178977,0.0,18.1818181818182,190.0,520.0,359.454545454545,100413.756392045,100693.342329545,100699.346590909,100687.694602273,100997.353693182,4.40256508913907,4.71794271469116,5.23661240664395,5.3844855481928,5.95375867323442,0.001731818171472,0.0017864114118062,0.0019671892196956,0.0019432197176766,0.0019322155170481,0.0299999994987791,0.0027272726663134,0.0009090908887711,0.0,0.0,0.0307818181093105,0.0029272727895824,0.0016636363500517,0.0010545454437802,0.0009727272871797,288.572742808949,283.638375022195,289.935014204545,291.221729625355,291.229062167081,283.720439564098,281.858881170099,281.859441583807,290.09189120206,285.23549860174,283.741119384766,282.268593528054,289.936215487393,291.062308571555,285.244232177734,281.871171431108,281.431918057528,293.440887451172,293.483323530717,282.11562832919,369.255207408558,352.728704279119,371.548148415305,425.928930109197,410.028303666548,228.936590021307,237.614829323509,252.658028342507,282.199254816229,277.361896861683,0,4.0,44.0,110.818181818182,79.0,486466156035.20917
0.711818180300973,1.66272728009657,2.41454544934359,0.181818180463531,0.276363638652997,260.742580067028,300.125368985263,299.287952769886,295.804978804155,284.930059259588,0.0,2.72727272727273,88.1818181818182,334.545454545455,233.181818181818,102409.737215909,102869.986505682,103079.3125,103011.602982955,103065.288352273,11.7907455617731,10.9078813899647,10.103949806907,9.6779541535811,8.92314676804976,0.0041806208689443,0.0040593128863044,0.0037649097556079,0.0035849533213133,0.0034272727048532,0.362727270884947,0.327272725376216,0.127272727475925,0.0927272731946273,0.0854545447298072,0.363754547455094,0.327436361800541,0.128254546699199,0.0926272723485123,0.0847181805557656,280.112579345703,276.541681463068,276.735409823331,276.914686723189,276.934967041016,276.448552911932,275.597966974432,275.490703235973,276.215329256925,274.957599986683,276.458165949041,275.623554576527,276.133156516335,276.879547119141,274.953446821733,276.197207364169,275.83491377397,278.512775767933,279.50966574929,273.998168945312,335.065279873935,329.093322753906,331.751115278764,346.334020441229,340.614360462536,230.477407282049,201.781304099343,204.247630726207,204.056876442649,204.696664983576,0,1.18181818181818,30.1818181818182,111.181818181818,76.7272727272727,494378374180.09344
0.0,0.0,0.0,0.0,0.0,214.333681973544,211.778255115856,219.341660933061,241.700535167347,240.479299371893,0.0,20.0,186.363636363636,527.272727272727,364.181818181818,102569.325284091,102597.868607955,102249.975142045,101680.971590909,101528.802556818,3.31563021919944,3.65279817581177,3.70367154208097,4.09090911258351,3.84616186402061,0.0025854623791846,0.0023327287371185,0.0023160245989195,0.0020781818099997,0.0017470609163865,0.0018181817775422,0.0045454544438557,0.012727272442796,0.0,0.0,0.0028181818567893,0.0046000000385736,0.0121272727529603,0.0001727272723325,0.0016909091183069,271.098546808416,272.877427534624,280.367165305398,284.813171386719,284.945659290661,270.383450594815,269.817366166548,269.829367897727,280.534889914773,279.354791814631,270.415976784446,272.86611106179,280.347797740589,284.810696688565,279.362374045632,267.589488636364,271.510567405007,286.597381591797,288.111688787287,275.695703679865,294.412095503374,291.299280340021,321.706695556641,392.41768022017,376.777690540661,236.215456875888,229.960317438299,234.430023193359,258.892221624201,259.453022349964,0,5.0,44.4545454545455,113.0,81.8181818181818,487846135518.8288
0.0,0.0,0.0,0.0,0.0,242.260424527255,240.602641712536,243.931289672852,259.943572998047,258.07201871005,0.0,20.0,190.0,532.727272727273,370.090909090909,101413.963068182,101453.737215909,101035.706676136,100718.647727273,100601.764204545,5.60186247392134,4.98835108496926,4.13519096374512,3.72864669019526,3.27596194093878,0.0012904105559838,0.0019491166299717,0.0022448070177977,0.0022443608084524,0.001968308055604,0.0,0.0,0.0,0.0,0.0,0.0002727272784051,0.0011000000046227,0.000745454535883,0.0005818181935782,0.0006000000152694,278.257135564631,278.225400057706,286.456900856712,290.390514026989,290.417541503906,277.721646395597,276.933682528409,276.94340653853,286.638843883168,283.710363214666,277.841605446555,278.258325750178,286.461090087891,290.384463223544,283.717787309126,275.045199307528,276.62377652255,291.195634321733,292.99882368608,279.755063143643,326.345492276278,323.045235373757,348.337000066584,419.294769287109,402.276464288885,244.367396961559,246.415140325373,253.362030029297,282.366763028232,279.55571122603,0,4.72727272727273,45.9090909090909,116.090909090909,84.0,485496421284.15784
0.0,0.0,0.0018181817775422,0.124545453793623,0.185454544695941,233.334335327148,238.448046597567,247.757662686435,285.117537064986,285.589094682173,0.0,20.0,181.818181818182,436.363636363636,278.818181818182,100193.775568182,100371.575284091,100601.580255682,100929.328835227,101322.502130682,3.88335507566279,7.29108177531849,11.1638895381581,9.56681294874712,6.43502725254406,0.0015159085265953,0.0015764917056499,0.0039307586425407,0.0031988403167236,0.0025945454730059,0.0090909088877114,0.0218181814998388,0.0127272726121274,0.230000000616366,0.0263636364516887,0.0084909091872925,0.0217181815850464,0.013354545543817,0.22926363856955,0.0271090905774723,281.417896617543,279.553314208984,284.886657714844,285.138055974787,285.137251420455,278.727916370739,278.551313920455,278.539170698686,283.335465864702,280.766720858487,278.935186212713,279.530742298473,284.844576748935,283.42196932706,280.771881103516,276.59922096946,278.555214621804,288.455416592685,285.645518909801,279.242492675781,333.847323330966,333.032589999112,352.817540949041,389.797551935369,376.190923517401,258.140795621005,248.88976912065,247.029914162376,244.471707430753,230.066649003462,0,4.72727272727273,41.6363636363636,85.8181818181818,54.8181818181818,487295516313.0586
0.0,0.0,0.0,0.0,0.0,223.276517001065,219.572203202681,224.094204989347,240.799535577947,241.662643432617,0.0,20.0,190.0,540.0,371.636363636364,102544.196732955,102847.384232955,102735.502130682,102441.396306818,102316.982954545,4.60188263112848,4.49240194667469,4.57272720336914,4.75454547188499,5.24729030782526,0.0016427272719077,0.001669090907936,0.0019945454656739,0.0017845217265527,0.001648181816563,0.0,0.0,0.0,0.0,0.0,0.000399999998494,0.0004454545434617,0.0001272727273648,9.99999974737875e-05,0.0001090909136109,276.028692072088,274.599789706143,281.752458052202,283.74838811701,283.768673983487,274.502774325284,273.785011985085,273.804706920277,281.883625377308,277.198908025568,274.473041881214,274.613747336648,281.749370228161,283.75658902255,277.181524103338,272.854561545632,274.189331054688,286.85209794478,288.380845503374,274.430178555575,319.18427623402,313.196505459872,334.099989457564,393.397976962003,378.21684403853,239.126987804066,235.814695878462,241.398456920277,264.839666193182,263.009191339666,0,5.0,44.3636363636364,113.0,82.0,493957794206.62366
0.0,0.0,0.0,0.0,0.0,244.601889870384,239.666121049361,245.941730846058,289.180006547408,294.531122381037,0.0,20.0,189.090909090909,465.454545454545,304.363636363636,102086.611505682,101940.815340909,101433.847301136,100914.819602273,100740.9296875,5.98051665045998,4.34406878731467,4.82608170942827,5.16292407295921,6.70845382863825,0.0016572726996276,0.001743636358614,0.0020272727547721,0.0020118181763047,0.0019872727465223,0.0,0.0081818179989402,0.0381818176670508,0.151818184012716,0.0581818184053356,0.0006181818250545,0.0089727273337881,0.0374272726476192,0.154581819068302,0.0573545459827239,277.798461914062,277.600033846768,286.707866321911,290.96967939897,290.973591197621,277.076443758878,276.748662775213,276.746570933949,286.930680708452,286.869456898082,277.07534235174,277.641787442294,286.708901145241,290.979383988814,287.280231822621,275.101642955433,276.80356389826,289.802010276101,291.991413463246,284.730013760653,326.929215864702,324.845384077592,346.733140425249,411.264129638672,402.154518821023,247.449429598722,244.814959439364,243.071917447177,198.946549849077,193.489155162464,0,4.63636363636364,42.8181818181818,89.4545454545455,58.1818181818182,484071915249.74786
0.0,0.0,0.0,0.0,0.0,259.628043434837,262.582133900036,269.434251265092,288.381991299716,283.805131392045,0.0,15.4545454545455,170.0,499.090909090909,351.818181818182,100415.563920455,100423.046164773,100216.185369318,99872.0816761364,99880.1924715909,6.234881921248,5.89220294085416,6.57911105589433,7.51601201837713,7.07525634765625,0.0015019056154415,0.0016280963635918,0.0019375063182616,0.0021478100573982,0.0023897844790057,0.0290909089486707,0.0481818174435334,0.0445454543964429,0.0090909090570428,0.0,0.0297090913465416,0.0485818189865148,0.0440363640452481,0.0093272727959133,0.0003272727315726,284.72275057706,282.951687899503,290.817460493608,293.633195356889,293.638164173473,282.818511962891,282.085754394531,282.079706365412,291.008328524503,288.30044000799,282.865037397905,282.785028631037,290.828502308239,293.624536687678,288.302734375,280.56830666282,281.591630415483,293.943334406072,295.615284312855,284.746951016513,357.164464777166,349.969582297585,370.97372713956,434.12578235973,420.779324618253,248.258722478693,219.139547174627,214.340978449041,234.649255925959,252.906459461559,0,3.36363636363636,35.7272727272727,99.4545454545455,74.8181818181818,481462512861.4271
0.0,0.0,0.0354545450007374,0.077272728593512,0.0836363624442707,263.498024680398,251.151940085671,262.693656227805,287.231095747514,273.715423583984,0.0,16.3636363636364,144.545454545455,360.909090909091,264.909090909091,100425.590909091,100730.995738636,101036.588068182,101120.359375,101382.802556818,8.12840201637962,9.42727279663086,9.0837009603327,8.02006444064054,6.42727275328203,0.002853227821602,0.0038829725024036,0.0032286388714882,0.0028269746213812,0.002316649114205,0.0272727264938029,0.0354545455087315,0.120909092101184,0.0772727267308669,0.030909090726213,0.0279727271673354,0.0332909093386578,0.120409089648588,0.0756999990394847,0.0308818177489394,283.857441295277,279.927592884411,280.322767777876,280.378634366122,280.393302223899,280.008553244851,278.437960537997,278.438462690874,279.745988325639,278.083088267933,279.991524436257,278.601418235085,279.925714666193,280.201207941229,278.080913196911,278.805830522017,278.739535245028,283.735604026101,283.678039550781,277.059223521839,351.522441517223,338.992445512251,348.840187766335,369.061412464489,360.840409712358,221.471410577947,234.571526267312,231.5390625,214.172655972567,215.417641379616,0,3.81818181818182,30.0,66.9090909090909,51.9090909090909,487193928134.5022
0.0,0.0,0.0,0.0,0.0,211.470493663441,203.697247591886,208.602881691673,224.154672796076,227.873130104759,0.0,20.0,200.0,560.0,390.636363636364,102395.740056818,102374.693181818,102000.204545455,101515.232954545,101529.184659091,3.64545453678478,3.51751195300709,2.98951838233254,3.66067047552629,5.58746381239458,0.0019487905506552,0.0020811069883744,0.0014083281646228,0.0009542763529514,0.0010662949538197,0.0,0.0,0.0,0.0,0.0,0.0006818181824531,0.0001818181805323,0.0004636363691216,0.0003636363729707,0.0003090909098814,274.071347323331,271.359247381037,279.442027698864,283.134909889915,283.188004927202,270.722009832209,270.175978227095,270.1760226163,279.636871337891,278.395380193537,270.731916947798,271.354955499822,279.441664262251,283.133062189276,278.40063753995,269.414012562145,271.537630948153,284.657187721946,286.561553955078,275.216583251953,306.735260009766,298.517528187145,321.009879372337,382.375807328658,370.885878129439,230.787206476385,227.133576826616,233.675814541903,258.354164817116,255.678154685281,0,5.0,46.7272727272727,117.454545454545,86.1818181818182,487408861547.8506
0.0,0.0,0.0,0.0,0.0,247.984682950107,247.102948275479,254.907657970082,270.728196577592,271.330632990057,0.0,16.3636363636364,176.363636363636,539.090909090909,378.181818181818,101308.162642045,101317.458096591,101013.647017045,100615.305397727,100492.090909091,8.16162547198209,7.8713191205805,7.5959268916737,7.46649161252108,6.84757822210138,0.0019190675600177,0.0019875454123724,0.0022082181478088,0.0025390908968719,0.0026021171361208,0.0072727271101691,0.0390909088944847,0.012727272442796,0.0036363635550845,0.0009090908887711,0.005072727243797,0.0406999999487942,0.0133454547242515,0.0055454544741554,0.0012454545411112,278.182134454901,277.976534756747,284.775379527699,288.897050337358,289.56655328924,277.447942560369,276.461123379794,276.459397749467,284.927970192649,284.220775257457,277.452717174183,277.971618652344,284.770627108487,288.909013227983,284.326671253551,274.884158047763,276.820817427202,291.058430064808,293.855751731179,280.529746315696,326.888302889737,322.597287264737,347.763128107244,422.478576660156,406.766238125888,235.292612249201,223.671148126776,219.193043101918,262.427089344371,262.729422829368,0,3.72727272727273,38.1818181818182,110.454545454545,81.2727272727273,484680546856.06067
0.0,0.0,0.0,0.0,0.0,252.473290183327,261.376731178977,270.369952115146,280.96015514027,276.336067893288,0.0,10.9090909090909,156.363636363636,511.818181818182,362.727272727273,100710.322443182,100800.120028409,100702.340198864,100443.703835227,100541.717329545,5.15128941969438,6.16978805715388,7.24695114655928,7.83157933842052,8.00901482321999,0.0016263110922988,0.0017160351430489,0.0021070104134692,0.0023132546550848,0.0025575474031608,0.0436363636770032,0.0972727271304889,0.0627272723411972,0.019090908664194,0.0081818179989402,0.0429727267473936,0.0948454539545558,0.0623363645916635,0.0170363636041822,0.0090454546099698,283.997314453125,281.063920454545,287.867767333984,290.14833762429,290.16084428267,280.378925670277,279.95478404652,279.954165371982,288.031474720348,283.434159712358,280.381941361861,281.063634699041,287.864493630149,290.1494140625,283.429656982422,278.219612815163,280.207927357067,291.875077681108,294.118119673295,280.53119728782,346.398559570312,340.098929665305,361.317618630149,424.610373757102,409.227905273438,225.096486871893,194.961571433327,190.176111394709,230.381193681197,242.705556696112,0,2.72727272727273,31.0,101.0,76.0909090909091,484096583560.0372
0.045454546131871,0.0809090907939456,0.1736363673752,0.143636364828457,0.179090910337188,257.751667369496,273.725083784624,276.410824862393,296.974306973544,278.365661621094,0.0,10.0,140.0,356.363636363636,265.454545454545,101565.322443182,101851.009232955,101993.240767045,101974.654829545,102230.037642045,8.29355690696023,8.23327701741999,8.01810125871138,7.77074363014915,6.41240432045676,0.0032342152077366,0.0032775056844746,0.0033082325773483,0.0031796044416048,0.0029975352385504,0.0518181813372807,0.0345454541119662,0.0636363632299683,0.0509090906178409,0.0,0.0502636369995096,0.0355181819335981,0.0640727271410552,0.0490272727540948,0.0003272727216509,276.819544011896,275.16303877397,277.855191317472,279.057636607777,279.126545299183,274.978643243963,274.535308837891,274.535708340732,277.86796985973,276.426133589311,274.986353093928,275.017508766868,277.854705810547,279.043248956854,276.419733220881,274.54448075728,275.886180530895,282.859255704013,282.920046719638,274.65619728782,326.111882990057,322.914395419034,335.382573908026,365.209236838601,356.512772993608,212.6613741788,228.770732532848,230.76835493608,230.31394403631,235.309702092951,0,2.63636363636364,28.3636363636364,71.0909090909091,57.8181818181818,489832771817.84753
